"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/16/2016","060531003","3","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"03/17/2016","060531003","3","3.8","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"03/19/2016","060531003","3","3.4","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"03/20/2016","060531003","3","1.4","ug/m3 LC","6","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"03/21/2016","060531003","3","3.9","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"03/22/2016","060531003","3","2.4","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"03/23/2016","060531003","3","2.3","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"03/24/2016","060531003","3","3.7","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"03/25/2016","060531003","3","6.5","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"03/26/2016","060531003","3","6.1","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"03/27/2016","060531003","3","3.3","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"03/28/2016","060531003","3","6.2","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"03/29/2016","060531003","3","5.7","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"03/30/2016","060531003","3","4","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"03/31/2016","060531003","3","4.9","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/01/2016","060531003","3","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/02/2016","060531003","3","7.1","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/03/2016","060531003","3","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/04/2016","060531003","3","6.5","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/05/2016","060531003","3","7.5","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/06/2016","060531003","3","5.8","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/07/2016","060531003","3","8.8","ug/m3 LC","37","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/08/2016","060531003","3","8.1","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/09/2016","060531003","3","4.7","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/10/2016","060531003","3","3.2","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/11/2016","060531003","3","3.1","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/12/2016","060531003","3","5.1","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/13/2016","060531003","3","5.9","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/14/2016","060531003","3","7.2","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/15/2016","060531003","3","5.1","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/16/2016","060531003","3","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/17/2016","060531003","3","4.3","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/18/2016","060531003","3","4","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/19/2016","060531003","3","5.1","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/20/2016","060531003","3","4.6","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/21/2016","060531003","3","3.3","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/22/2016","060531003","3","2.4","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/23/2016","060531003","3","3.8","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/24/2016","060531003","3","6.3","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/25/2016","060531003","3","8.1","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/26/2016","060531003","3","9.5","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/27/2016","060531003","3","9.7","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/28/2016","060531003","3","9.7","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/29/2016","060531003","3","7.4","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"04/30/2016","060531003","3","8.5","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/01/2016","060531003","3","11","ug/m3 LC","46","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/02/2016","060531003","3","9.9","ug/m3 LC","41","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/03/2016","060531003","3","7.5","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/04/2016","060531003","3","5.7","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/05/2016","060531003","3","5.8","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/06/2016","060531003","3","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/07/2016","060531003","3","4.7","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/08/2016","060531003","3","2.9","ug/m3 LC","12","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/09/2016","060531003","3","3.5","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/10/2016","060531003","3","6","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/11/2016","060531003","3","3.8","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/12/2016","060531003","3","5.7","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/13/2016","060531003","3","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/14/2016","060531003","3","2.2","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/15/2016","060531003","3","2.9","ug/m3 LC","12","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/16/2016","060531003","3","4.5","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/17/2016","060531003","3","9.4","ug/m3 LC","39","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/18/2016","060531003","3","9.5","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/19/2016","060531003","3","8.5","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/20/2016","060531003","3","3.8","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/21/2016","060531003","3","2.5","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/22/2016","060531003","3","3","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/23/2016","060531003","3","1.9","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/24/2016","060531003","3","1.3","ug/m3 LC","5","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/25/2016","060531003","3","2.5","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/26/2016","060531003","3","5.2","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/27/2016","060531003","3","10.5","ug/m3 LC","44","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/28/2016","060531003","3","12.5","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/29/2016","060531003","3","6.6","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/30/2016","060531003","3","7","ug/m3 LC","29","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"05/31/2016","060531003","3","7.2","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/01/2016","060531003","3","5.1","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/02/2016","060531003","3","6.3","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/03/2016","060531003","3","5.1","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/04/2016","060531003","3","3.4","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/05/2016","060531003","3","3.1","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/06/2016","060531003","3","1","ug/m3 LC","4","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/07/2016","060531003","3","1.1","ug/m3 LC","5","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/08/2016","060531003","3","2.3","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/09/2016","060531003","3","2.4","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/10/2016","060531003","3","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/11/2016","060531003","3","7","ug/m3 LC","29","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/12/2016","060531003","3","9.1","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/13/2016","060531003","3","7.2","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/14/2016","060531003","3","3.1","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/15/2016","060531003","3","3.1","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/16/2016","060531003","3","1","ug/m3 LC","4","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/17/2016","060531003","3","2.2","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/18/2016","060531003","3","3.5","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/19/2016","060531003","3","5.7","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/20/2016","060531003","3","9.7","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/21/2016","060531003","3","10.8","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/22/2016","060531003","3","10.7","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/23/2016","060531003","3","7","ug/m3 LC","29","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/24/2016","060531003","3","4.7","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/25/2016","060531003","3","10.7","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/26/2016","060531003","3","9.3","ug/m3 LC","39","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/27/2016","060531003","3","10.6","ug/m3 LC","44","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/28/2016","060531003","3","8.8","ug/m3 LC","37","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/29/2016","060531003","3","8.7","ug/m3 LC","36","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"06/30/2016","060531003","3","9.7","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/01/2016","060531003","3","9.6","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/02/2016","060531003","3","2.5","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/03/2016","060531003","3","2.2","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/04/2016","060531003","3","1.7","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/05/2016","060531003","3","2.7","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/06/2016","060531003","3","6","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/07/2016","060531003","3","2.6","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/08/2016","060531003","3","2.2","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/09/2016","060531003","3","1.7","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/10/2016","060531003","3","4.8","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/11/2016","060531003","3","7.9","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/12/2016","060531003","3","5.3","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/13/2016","060531003","3","5.3","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/14/2016","060531003","3","5.6","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/15/2016","060531003","3","3.4","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/16/2016","060531003","3","2.6","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/17/2016","060531003","3","2.9","ug/m3 LC","12","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/18/2016","060531003","3","2.9","ug/m3 LC","12","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/19/2016","060531003","3","3.2","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/20/2016","060531003","3","4.7","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/21/2016","060531003","3","4.1","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/22/2016","060531003","3","5.4","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/23/2016","060531003","3","11","ug/m3 LC","46","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/24/2016","060531003","3","10.6","ug/m3 LC","44","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/25/2016","060531003","3","9","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/26/2016","060531003","3","12","ug/m3 LC","50","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/27/2016","060531003","3","4.4","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/28/2016","060531003","3","2.9","ug/m3 LC","12","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/29/2016","060531003","3","1.9","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/30/2016","060531003","3","1.4","ug/m3 LC","6","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"07/31/2016","060531003","3","7.1","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"08/01/2016","060531003","3","11.6","ug/m3 LC","48","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"08/02/2016","060531003","3","12","ug/m3 LC","50","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"08/03/2016","060531003","3","16","ug/m3 LC","59","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"08/04/2016","060531003","3","6.2","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"08/05/2016","060531003","3","2.2","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"08/06/2016","060531003","3","25","ug/m3 LC","78","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"08/07/2016","060531003","3","6","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"08/08/2016","060531003","3","12.8","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"08/09/2016","060531003","3","6.7","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"08/10/2016","060531003","3","28.7","ug/m3 LC","86","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"08/11/2016","060531003","3","19.2","ug/m3 LC","66","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"08/12/2016","060531003","3","8.9","ug/m3 LC","37","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"08/13/2016","060531003","3","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"08/14/2016","060531003","3","3.2","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
"08/15/2016","060531003","3","0.6","ug/m3 LC","3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.69676011412","-121.637182344553"
